"y","x","effectSize","sampleSize","country","key","location","author","crop","intercrops","duration","climate","soil"
38,-97,0,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.16,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.29,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.17,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.08,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.06,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.07,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.08,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.06,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.05,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.06,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.09,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.11,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.08,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.11,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.2,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.26,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.15,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.11,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.11,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.22,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.21,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.06,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.13,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.12,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.12,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.09,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.15,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.08,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.05,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.07,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.17,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.1,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.06,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.05,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.08,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.12,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.14,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.11,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.08,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.12,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.06,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.07,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.22,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.12,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.07,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.06,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.13,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.13,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.1,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.05,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.07,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.05,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.05,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.05,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.05,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.05,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.05,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.05,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.06,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.06,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.08,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.05,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.06,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.06,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.05,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.08,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.1,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.09,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.08,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.04,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.06,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.03,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.05,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.06,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.11,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.01,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.15,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.1,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.11,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.05,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.02,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.16,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.2,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,0.06,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.12,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
38,-97,-0.1,"5","United States",4,"Estimated","10.1002/eap.1629","oat",NA,"Not reported","Warm Temperate and Moist","Kastanozems"
